activity_id,time,latlng,distance,altitude,velocity_smooth,heartrate,cadence,watts,moving,grade_smooth,temp
16117253114,0,"[51.20497, 3.218037]",0.0,10.0,0.0,94.0,0.0,0.0,False,3.0,
16117253114,1,"[51.204991, 3.218057]",2.0,10.0,2.0,94.0,49.0,56.0,True,0.0,
16117253114,2,"[51.205005, 3.218086]",4.5,10.2,2.25,94.0,49.0,79.0,True,0.0,
16117253114,3,"[51.205016, 3.218111]",6.7,10.2,2.233,93.0,49.0,136.0,True,0.0,
16117253114,4,"[51.205025, 3.218137]",8.8,10.0,2.2,91.0,49.0,160.0,True,-1.7,
16117253114,5,"[51.205035, 3.218164]",11.0,10.0,2.2,91.0,49.0,164.0,True,-1.7,
16117253114,6,"[51.205047, 3.218197]",13.7,10.0,2.34,90.0,83.0,271.0,True,0.0,
16117253114,7,"[51.205068, 3.218216]",16.3,10.0,2.36,90.0,83.0,270.0,True,0.0,
16117253114,8,"[51.205081, 3.218248]",18.7,10.0,2.4,90.0,85.0,289.0,True,0.0,
16117253114,9,"[51.205094, 3.218279]",21.5,10.0,2.54,91.0,85.0,322.0,True,0.0,
16117253114,10,"[51.205106, 3.218298]",23.9,10.0,2.58,92.0,85.0,325.0,True,1.7,
16117253114,11,"[51.205116, 3.218333]",26.1,10.0,2.48,93.0,85.0,337.0,True,1.7,
16117253114,12,"[51.205123, 3.21836]",28.6,10.0,2.46,94.0,86.0,328.0,True,1.7,
16117253114,13,"[51.205134, 3.218387]",30.7,10.2,2.4,96.0,86.0,302.0,True,1.6,
16117253114,14,"[51.205144, 3.218421]",33.2,10.2,2.34,97.0,86.0,301.0,True,1.7,
16117253114,15,"[51.205151, 3.218453]",35.7,10.2,2.36,97.0,86.0,295.0,True,0.0,
16117253114,16,"[51.205161, 3.218489]",38.3,10.2,2.44,98.0,85.0,297.0,True,0.0,
16117253114,17,"[51.205167, 3.218517]",40.5,10.2,2.38,99.0,84.0,301.0,True,0.0,
16117253114,18,"[51.205175, 3.218549]",42.9,10.2,2.44,100.0,84.0,310.0,True,0.0,
16117253114,19,"[51.205184, 3.218578]",45.4,10.2,2.44,100.0,84.0,313.0,True,0.0,
16117253114,20,"[51.205191, 3.218608]",47.4,10.2,2.34,101.0,84.0,316.0,True,0.0,
16117253114,21,"[51.2052, 3.21864]",49.6,10.2,2.26,102.0,85.0,317.0,True,1.8,
16117253114,22,"[51.205207, 3.218665]",51.8,10.2,2.26,102.0,85.0,312.0,True,1.6,
16117253114,23,"[51.205217, 3.218702]",54.3,10.2,2.28,103.0,85.0,310.0,True,2.0,
16117253114,24,"[51.205227, 3.21873]",56.7,10.4,2.26,104.0,85.0,309.0,True,1.8,
16117253114,25,"[51.20524, 3.218774]",59.8,10.4,2.48,105.0,85.0,311.0,True,1.8,
16117253114,26,"[51.205254, 3.218807]",62.7,10.4,2.62,106.0,85.0,313.0,True,1.8,
16117253114,27,"[51.205266, 3.218832]",65.2,10.4,2.68,107.0,85.0,333.0,True,0.0,
16117253114,28,"[51.205277, 3.218867]",67.7,10.6,2.68,107.0,85.0,342.0,True,1.7,
16117253114,29,"[51.205289, 3.218887]",69.7,10.6,2.6,108.0,85.0,343.0,True,1.6,
16117253114,30,"[51.205301, 3.218926]",72.3,10.4,2.5,109.0,85.0,342.0,True,-1.6,
16117253114,31,"[51.205312, 3.218951]",74.6,10.6,2.38,109.0,85.0,333.0,True,-1.9,
16117253114,32,"[51.205324, 3.21899]",77.6,10.6,2.48,110.0,85.0,332.0,True,0.0,
16117253114,33,"[51.205335, 3.219022]",80.2,10.4,2.5,111.0,85.0,332.0,True,-1.9,
16117253114,34,"[51.205346, 3.219054]",82.7,10.4,2.6,111.0,86.0,343.0,True,0.0,
16117253114,35,"[51.205356, 3.219088]",85.2,10.4,2.58,112.0,86.0,345.0,True,1.7,
16117253114,36,"[51.205361, 3.219113]",87.3,10.6,2.54,112.0,86.0,345.0,True,1.7,
16117253114,37,"[51.205373, 3.219154]",90.0,10.6,2.48,113.0,85.0,346.0,True,3.4,
16117253114,38,"[51.20538, 3.219176]",91.9,10.6,2.34,113.0,85.0,340.0,True,1.6,
16117253114,39,"[51.205389, 3.219212]",94.7,10.6,2.4,114.0,85.0,339.0,True,1.6,
16117253114,40,"[51.205398, 3.219241]",97.1,10.8,2.38,114.0,85.0,340.0,True,1.9,
16117253114,41,"[51.205414, 3.219275]",99.9,10.8,2.52,115.0,86.0,342.0,True,1.9,
16117253114,42,"[51.205427, 3.219309]",102.7,10.8,2.54,115.0,86.0,344.0,True,0.0,
16117253114,43,"[51.205438, 3.219337]",105.0,10.8,2.62,116.0,86.0,346.0,True,0.0,
16117253114,44,"[51.205447, 3.21938]",108.1,10.8,2.68,116.0,86.0,347.0,True,0.0,
16117253114,45,"[51.205453, 3.219407]",110.5,10.8,2.68,116.0,86.0,346.0,True,0.0,
16117253114,46,"[51.205464, 3.219456]",113.7,10.8,2.76,117.0,86.0,347.0,True,0.0,
16117253114,47,"[51.205471, 3.219485]",116.2,10.8,2.7,117.0,86.0,345.0,True,0.0,
16117253114,48,"[51.20548, 3.219525]",119.0,10.8,2.8,118.0,86.0,346.0,True,1.9,
16117253114,49,"[51.205485, 3.219558]",121.5,10.8,2.68,118.0,86.0,349.0,True,1.9,
16117253114,50,"[51.205491, 3.219596]",124.1,11.0,2.72,119.0,86.0,351.0,True,2.0,
16117253114,51,"[51.2055, 3.219632]",126.9,11.0,2.64,119.0,86.0,353.0,True,1.9,
16117253114,52,"[51.205508, 3.219661]",129.2,11.0,2.6,119.0,87.0,351.0,True,0.0,
16117253114,53,"[51.205514, 3.219705]",132.1,11.0,2.62,120.0,87.0,349.0,True,0.0,
16117253114,54,"[51.205515, 3.21974]",134.8,11.0,2.66,120.0,87.0,350.0,True,0.0,
16117253114,55,"[51.205515, 3.219793]",138.2,11.0,2.82,121.0,87.0,348.0,True,0.0,
16117253114,56,"[51.205517, 3.219825]",140.9,11.0,2.8,121.0,87.0,346.0,True,1.7,
16117253114,57,"[51.205522, 3.219872]",144.0,11.0,2.96,121.0,87.0,352.0,True,1.9,
16117253114,58,"[51.205523, 3.219904]",146.4,11.2,2.86,122.0,87.0,354.0,True,1.9,
16117253114,59,"[51.205527, 3.219938]",148.7,11.2,2.78,122.0,87.0,357.0,True,2.0,
16117253114,60,"[51.205529, 3.219978]",151.4,11.2,2.64,122.0,87.0,359.0,True,0.0,
16117253114,61,"[51.205534, 3.220012]",154.0,11.2,2.62,123.0,87.0,356.0,True,0.0,
16117253114,62,"[51.205545, 3.220052]",156.8,11.2,2.56,123.0,87.0,354.0,True,0.0,
16117253114,63,"[51.205551, 3.220084]",159.4,11.2,2.6,123.0,87.0,352.0,True,0.0,
16117253114,64,"[51.205557, 3.220135]",162.8,11.2,2.82,124.0,87.0,350.0,True,-1.8,
16117253114,65,"[51.205563, 3.220162]",165.2,11.2,2.76,124.0,87.0,348.0,True,-1.8,
16117253114,66,"[51.205575, 3.220208]",168.2,11.0,2.84,124.0,87.0,350.0,True,-1.9,
16117253114,67,"[51.205578, 3.220236]",170.6,11.0,2.76,125.0,87.0,349.0,True,-1.8,
16117253114,68,"[51.205585, 3.22028]",173.4,11.0,2.8,125.0,87.0,348.0,True,0.0,
16117253114,69,"[51.205595, 3.220312]",176.1,11.0,2.66,126.0,88.0,348.0,True,0.0,
16117253114,70,"[51.205607, 3.220347]",178.6,11.0,2.68,126.0,88.0,346.0,True,0.0,
16117253114,71,"[51.205619, 3.220384]",181.7,11.0,2.7,126.0,87.0,348.0,True,0.0,
16117253114,72,"[51.205633, 3.220415]",184.3,11.0,2.74,127.0,87.0,349.0,True,0.0,
16117253114,73,"[51.205643, 3.220456]",187.2,11.0,2.76,127.0,87.0,350.0,True,0.0,
16117253114,74,"[51.205656, 3.220489]",190.2,11.0,2.82,128.0,88.0,348.0,True,0.0,
16117253114,75,"[51.205671, 3.220533]",193.6,11.0,3.0,128.0,88.0,347.0,True,0.0,
16117253114,76,"[51.205678, 3.220562]",196.1,11.0,2.88,128.0,87.0,348.0,True,0.0,
16117253114,77,"[51.205691, 3.220606]",199.2,11.0,2.98,129.0,87.0,348.0,True,1.8,
16117253114,78,"[51.205703, 3.220629]",201.5,11.0,2.86,129.0,87.0,348.0,True,1.8,
16117253114,79,"[51.205723, 3.220667]",204.5,11.2,2.86,129.0,88.0,346.0,True,1.9,
16117253114,80,"[51.205737, 3.22069]",207.1,11.2,2.7,129.0,88.0,347.0,True,1.8,
16117253114,81,"[51.205761, 3.220718]",210.0,11.2,2.78,129.0,88.0,347.0,True,0.0,
16117253114,82,"[51.205776, 3.22074]",212.8,11.2,2.72,130.0,88.0,351.0,True,0.0,
16117253114,83,"[51.205796, 3.22076]",215.5,11.2,2.8,130.0,87.0,353.0,True,0.0,
16117253114,84,"[51.205815, 3.22078]",218.0,11.2,2.7,130.0,88.0,357.0,True,0.0,
16117253114,85,"[51.205834, 3.220798]",220.0,11.2,2.58,130.0,87.0,360.0,True,0.0,
16117253114,86,"[51.205851, 3.220821]",222.1,11.2,2.42,130.0,88.0,359.0,True,0.0,
16117253114,87,"[51.205869, 3.220837]",224.0,11.2,2.24,131.0,87.0,357.0,True,0.0,
16117253114,88,"[51.20589, 3.220867]",226.7,11.2,2.24,131.0,88.0,354.0,True,0.0,
16117253114,89,"[51.205909, 3.220889]",229.5,11.2,2.3,131.0,87.0,351.0,True,0.0,
16117253114,90,"[51.205933, 3.220933]",233.5,11.2,2.7,131.0,88.0,349.0,True,0.0,
16117253114,91,"[51.205945, 3.220963]",236.8,11.2,2.94,131.0,88.0,347.0,True,0.0,
16117253114,92,"[51.205964, 3.221006]",240.3,11.2,3.26,131.0,88.0,347.0,True,0.0,
16117253114,93,"[51.205974, 3.221029]",242.5,11.2,3.16,132.0,88.0,349.0,True,1.8,
16117253114,94,"[51.205989, 3.221065]",245.3,11.2,3.16,132.0,88.0,350.0,True,1.9,
16117253114,95,"[51.206003, 3.221087]",247.8,11.4,2.86,132.0,88.0,352.0,True,3.5,
16117253114,96,"[51.206031, 3.221116]",251.1,11.4,2.86,132.0,88.0,353.0,True,3.4,
16117253114,97,"[51.206046, 3.221144]",253.9,11.6,2.72,132.0,87.0,355.0,True,1.6,
16117253114,98,"[51.206066, 3.221178]",257.1,11.6,2.92,132.0,88.0,359.0,True,1.7,
16117253114,99,"[51.206084, 3.22121]",260.4,11.6,3.02,133.0,87.0,362.0,True,0.0,
16117253114,100,"[51.206098, 3.221233]",262.7,11.6,2.98,133.0,88.0,367.0,True,0.0,
16117253114,101,"[51.206115, 3.221265]",265.3,11.6,2.84,133.0,87.0,369.0,True,0.0,
16117253114,102,"[51.206129, 3.221294]",267.9,11.6,2.8,133.0,87.0,368.0,True,0.0,
16117253114,103,"[51.206148, 3.221336]",271.3,11.6,2.84,133.0,87.0,367.0,True,0.0,
16117253114,104,"[51.206164, 3.221363]",274.3,11.6,2.78,133.0,88.0,364.0,True,0.0,
16117253114,105,"[51.20618, 3.2214]",277.1,11.6,2.88,133.0,88.0,363.0,True,-1.8,
16117253114,106,"[51.206198, 3.221419]",279.4,11.6,2.82,134.0,88.0,361.0,True,-1.8,
16117253114,107,"[51.206221, 3.221459]",282.6,11.4,2.94,134.0,88.0,359.0,True,-1.6,
16117253114,108,"[51.206241, 3.221479]",285.7,11.4,2.88,134.0,88.0,358.0,True,-1.5,
16117253114,109,"[51.206257, 3.221523]",289.5,11.4,3.04,134.0,88.0,359.0,True,1.5,
16117253114,110,"[51.206272, 3.221558]",292.6,11.4,3.1,134.0,89.0,358.0,True,1.5,
16117253114,111,"[51.20629, 3.2216]",296.1,11.6,3.34,134.0,89.0,360.0,True,1.7,
16117253114,112,"[51.206305, 3.221625]",298.9,11.6,3.26,134.0,89.0,361.0,True,1.8,
16117253114,113,"[51.20632, 3.221655]",301.2,11.6,3.1,134.0,88.0,363.0,True,-1.9,
16117253114,114,"[51.206335, 3.221685]",303.9,11.6,2.88,135.0,88.0,364.0,True,-1.9,
16117253114,115,"[51.20635, 3.221714]",306.4,11.4,2.76,135.0,88.0,364.0,True,-1.9,
16117253114,116,"[51.206368, 3.221746]",309.3,11.4,2.64,135.0,88.0,364.0,True,-1.9,
16117253114,117,"[51.206383, 3.221773]",311.9,11.4,2.6,135.0,88.0,364.0,True,1.9,
16117253114,118,"[51.206402, 3.221804]",314.4,11.4,2.64,135.0,88.0,363.0,True,1.9,
16117253114,119,"[51.206421, 3.221817]",317.1,11.6,2.64,135.0,87.0,362.0,True,1.8,
16117253114,120,"[51.206439, 3.221858]",320.0,11.6,2.72,135.0,88.0,361.0,True,1.7,
16117253114,121,"[51.20646, 3.221875]",323.1,11.6,2.76,135.0,87.0,360.0,True,0.0,
16117253114,122,"[51.206485, 3.221911]",326.5,11.6,2.92,136.0,88.0,360.0,True,0.0,
16117253114,123,"[51.206505, 3.221928]",329.3,11.6,2.98,136.0,87.0,362.0,True,0.0,
16117253114,124,"[51.206529, 3.221955]",332.4,11.6,3.06,136.0,88.0,365.0,True,0.0,
16117253114,125,"[51.206547, 3.221979]",335.2,11.6,3.04,136.0,87.0,366.0,True,0.0,
16117253114,126,"[51.206563, 3.222005]",337.7,11.6,2.92,136.0,87.0,370.0,True,0.0,
16117253114,127,"[51.206582, 3.222036]",340.6,11.6,2.82,136.0,87.0,372.0,True,0.0,
16117253114,128,"[51.206599, 3.222059]",343.1,11.6,2.76,136.0,87.0,373.0,True,0.0,
16117253114,129,"[51.20662, 3.222089]",346.1,11.6,2.74,137.0,87.0,373.0,True,0.0,
16117253114,130,"[51.206634, 3.222111]",348.4,11.6,2.64,137.0,87.0,371.0,True,0.0,
16117253114,131,"[51.206654, 3.222143]",351.3,11.6,2.72,137.0,88.0,369.0,True,0.0,
16117253114,132,"[51.206673, 3.222159]",354.0,11.6,2.68,138.0,87.0,368.0,True,0.0,
16117253114,133,"[51.206698, 3.222193]",357.2,11.6,2.82,138.0,88.0,365.0,True,0.0,
16117253114,134,"[51.206714, 3.222211]",359.9,11.6,2.76,138.0,88.0,364.0,True,0.0,
16117253114,135,"[51.206739, 3.222242]",363.1,11.6,2.94,138.0,88.0,365.0,True,0.0,
16117253114,136,"[51.206757, 3.222272]",366.2,11.6,2.98,138.0,88.0,366.0,True,0.0,
16117253114,137,"[51.206776, 3.222294]",368.7,11.6,2.94,139.0,88.0,369.0,True,0.0,
16117253114,138,"[51.206795, 3.222324]",371.7,11.6,2.9,139.0,88.0,371.0,True,0.0,
16117253114,139,"[51.206816, 3.22234]",374.3,11.6,2.88,139.0,87.0,373.0,True,0.0,
16117253114,140,"[51.206842, 3.222372]",377.6,11.6,2.9,139.0,87.0,370.0,True,0.0,
16117253114,141,"[51.206862, 3.22239]",380.7,11.6,2.9,139.0,87.0,370.0,True,0.0,
16117253114,142,"[51.206886, 3.22242]",383.6,11.6,2.98,139.0,87.0,370.0,True,0.0,
16117253114,143,"[51.2069, 3.222444]",386.3,11.6,2.92,139.0,87.0,370.0,True,0.0,
16117253114,144,"[51.206926, 3.222476]",389.7,11.6,3.08,139.0,87.0,370.0,True,0.0,
16117253114,145,"[51.206942, 3.222502]",392.7,11.6,3.02,139.0,87.0,368.0,True,0.0,
16117253114,146,"[51.206964, 3.222524]",395.4,11.6,2.94,140.0,87.0,372.0,True,0.0,
16117253114,147,"[51.206983, 3.222546]",398.0,11.6,2.88,140.0,87.0,374.0,True,0.0,
16117253114,148,"[51.207002, 3.222559]",400.4,11.6,2.82,140.0,87.0,376.0,True,0.0,
16117253114,149,"[51.20702, 3.222592]",403.2,11.6,2.7,140.0,87.0,376.0,True,0.0,
16117253114,150,"[51.207038, 3.222606]",405.5,11.6,2.56,140.0,87.0,372.0,True,0.0,
16117253114,151,"[51.207064, 3.222643]",408.9,11.6,2.7,140.0,87.0,370.0,True,0.0,
16117253114,152,"[51.20708, 3.22266]",411.6,11.6,2.72,140.0,87.0,368.0,True,-1.7,
16117253114,153,"[51.207103, 3.22269]",414.7,11.6,2.86,140.0,87.0,367.0,True,-1.9,
16117253114,154,"[51.207121, 3.22271]",417.2,11.4,2.8,140.0,87.0,368.0,True,-1.9,
16117253114,155,"[51.207139, 3.222725]",419.7,11.4,2.84,141.0,87.0,367.0,True,-1.6,
16117253114,156,"[51.207158, 3.222747]",422.0,11.4,2.62,141.0,87.0,367.0,True,0.0,
16117253114,157,"[51.207175, 3.222763]",424.4,11.4,2.56,141.0,87.0,367.0,True,0.0,
16117253114,158,"[51.207198, 3.222791]",427.3,11.4,2.52,141.0,86.0,366.0,True,0.0,
16117253114,159,"[51.207212, 3.222805]",429.5,11.6,2.46,141.0,86.0,364.0,True,0.0,
16117253114,160,"[51.207236, 3.222834]",432.4,11.4,2.54,141.0,86.0,364.0,True,1.9,
16117253114,161,"[51.207254, 3.222845]",434.6,11.4,2.52,141.0,86.0,362.0,True,0.0,
16117253114,162,"[51.207277, 3.222868]",437.6,11.6,2.64,141.0,86.0,363.0,True,2.0,
16117253114,163,"[51.207298, 3.222884]",440.3,11.6,2.6,141.0,86.0,363.0,True,1.9,
16117253114,164,"[51.207315, 3.222888]",442.5,11.6,2.6,141.0,86.0,363.0,True,0.0,
16117253114,165,"[51.207337, 3.222915]",445.4,11.6,2.6,141.0,86.0,364.0,True,0.0,
16117253114,166,"[51.207352, 3.222926]",447.3,11.6,2.54,142.0,86.0,360.0,True,0.0,
16117253114,167,"[51.207373, 3.222958]",450.0,11.6,2.48,141.0,86.0,360.0,True,0.0,
16117253114,168,"[51.207392, 3.222977]",452.8,11.6,2.5,142.0,86.0,359.0,True,0.0,
16117253114,169,"[51.207416, 3.223001]",455.9,11.6,2.68,142.0,86.0,358.0,True,0.0,
16117253114,170,"[51.207433, 3.223009]",458.1,11.6,2.54,142.0,86.0,358.0,True,0.0,
16117253114,171,"[51.207455, 3.22304]",460.9,11.6,2.72,141.0,87.0,357.0,True,0.0,
16117253114,172,"[51.207472, 3.223056]",463.3,11.6,2.66,142.0,87.0,355.0,True,0.0,
16117253114,173,"[51.207495, 3.223074]",466.0,11.6,2.64,142.0,87.0,355.0,True,0.0,
16117253114,174,"[51.207516, 3.223097]",468.9,11.6,2.6,141.0,87.0,354.0,True,0.0,
16117253114,175,"[51.207537, 3.223117]",471.7,11.6,2.72,142.0,87.0,355.0,True,0.0,
16117253114,176,"[51.207557, 3.223149]",474.6,11.6,2.74,142.0,87.0,357.0,True,0.0,
16117253114,177,"[51.207573, 3.223167]",477.3,11.6,2.8,141.0,87.0,356.0,True,0.0,
16117253114,178,"[51.207592, 3.223208]",480.6,11.6,2.92,142.0,87.0,355.0,True,0.0,
16117253114,179,"[51.20761, 3.223229]",483.5,11.6,2.92,142.0,87.0,355.0,True,0.0,
16117253114,180,"[51.207631, 3.223253]",486.2,11.6,2.9,141.0,87.0,356.0,True,0.0,
16117253114,181,"[51.20765, 3.223275]",488.9,11.6,2.86,142.0,87.0,356.0,True,0.0,
16117253114,182,"[51.207672, 3.223298]",491.7,11.6,2.88,142.0,86.0,357.0,True,-2.0,
16117253114,183,"[51.207689, 3.22332]",494.0,11.6,2.68,142.0,86.0,358.0,True,-2.0,
16117253114,184,"[51.207708, 3.223338]",496.4,11.4,2.58,142.0,86.0,357.0,True,-1.6,
16117253114,185,"[51.207723, 3.223374]",499.1,11.4,2.58,142.0,86.0,356.0,True,-2.0,
16117253114,186,"[51.207737, 3.223394]",501.5,11.6,2.52,141.0,86.0,355.0,True,0.0,
16117253114,187,"[51.207755, 3.223427]",504.2,11.4,2.5,142.0,86.0,353.0,True,0.0,
16117253114,188,"[51.20777, 3.223442]",506.3,11.4,2.46,142.0,86.0,353.0,True,-1.9,
16117253114,189,"[51.207791, 3.223481]",509.5,11.4,2.62,142.0,86.0,352.0,True,-1.8,
16117253114,190,"[51.207808, 3.223499]",512.2,11.4,2.62,142.0,87.0,350.0,True,-1.7,
16117253114,191,"[51.207835, 3.223527]",515.2,11.2,2.74,142.0,87.0,350.0,True,-1.7,
16117253114,192,"[51.207856, 3.223553]",518.4,11.2,2.84,142.0,87.0,350.0,True,-1.6,
16117253114,193,"[51.207877, 3.223577]",521.3,11.2,3.0,142.0,87.0,350.0,True,-1.7,
16117253114,194,"[51.207898, 3.223611]",524.5,11.2,3.0,142.0,87.0,352.0,True,-1.7,
16117253114,195,"[51.207914, 3.22363]",527.2,11.0,3.0,142.0,87.0,351.0,True,-1.8,
16117253114,196,"[51.207934, 3.223664]",530.2,11.0,3.0,142.0,87.0,350.0,True,-1.8,
16117253114,197,"[51.20795, 3.223682]",532.7,11.0,2.86,143.0,87.0,351.0,True,0.0,
16117253114,198,"[51.207974, 3.223714]",535.7,11.0,2.88,143.0,87.0,349.0,True,0.0,
16117253114,199,"[51.207992, 3.22373]",538.2,11.0,2.74,143.0,88.0,348.0,True,0.0,
16117253114,200,"[51.208016, 3.223757]",541.0,11.0,2.76,143.0,87.0,348.0,True,0.0,
16117253114,201,"[51.208039, 3.223783]",544.3,11.0,2.82,143.0,87.0,347.0,True,0.0,
16117253114,202,"[51.208064, 3.223805]",547.6,11.0,2.98,143.0,87.0,348.0,True,-1.6,
16117253114,203,"[51.208087, 3.223831]",550.8,11.0,3.02,143.0,87.0,351.0,True,-1.7,
16117253114,204,"[51.208109, 3.22385]",553.5,10.8,3.06,144.0,87.0,353.0,True,-1.7,
16117253114,205,"[51.208131, 3.223875]",556.4,10.8,3.08,143.0,87.0,352.0,True,-3.4,
16117253114,206,"[51.20815, 3.223893]",559.6,10.8,3.06,143.0,87.0,352.0,True,-1.7,
16117253114,207,"[51.208171, 3.223928]",562.5,10.6,2.98,144.0,87.0,352.0,True,-1.6,
16117253114,208,"[51.208187, 3.22395]",565.3,10.6,2.9,143.0,87.0,350.0,True,-1.7,
16117253114,209,"[51.208207, 3.223991]",568.6,10.6,3.02,144.0,87.0,351.0,True,0.0,
16117253114,210,"[51.208227, 3.224009]",571.3,10.6,2.98,144.0,87.0,350.0,True,0.0,
16117253114,211,"[51.208247, 3.224042]",574.4,10.6,2.96,144.0,88.0,349.0,True,0.0,
16117253114,212,"[51.208266, 3.22407]",577.3,10.6,2.96,144.0,88.0,351.0,True,0.0,
16117253114,213,"[51.208285, 3.22409]",579.7,10.6,2.88,143.0,88.0,351.0,True,-1.8,
16117253114,214,"[51.208304, 3.224128]",582.8,10.6,2.84,144.0,87.0,353.0,True,-1.8,
16117253114,215,"[51.208324, 3.224147]",585.5,10.4,2.84,144.0,87.0,353.0,True,-1.7,
16117253114,216,"[51.208339, 3.224191]",588.5,10.4,2.82,144.0,87.0,351.0,True,-1.6,
16117253114,217,"[51.208359, 3.224216]",591.5,10.4,2.84,144.0,87.0,350.0,True,-1.6,
16117253114,218,"[51.208378, 3.22426]",595.1,10.4,3.08,144.0,87.0,351.0,True,-1.6,
16117253114,219,"[51.208394, 3.224282]",597.9,10.2,3.02,144.0,87.0,352.0,True,-1.6,
16117253114,220,"[51.208413, 3.224324]",601.2,10.2,3.14,144.0,87.0,358.0,True,-1.7,
16117253114,221,"[51.208428, 3.224352]",603.9,10.2,3.08,144.0,87.0,358.0,True,0.0,
16117253114,222,"[51.208446, 3.224386]",606.9,10.2,3.08,144.0,87.0,359.0,True,0.0,
16117253114,223,"[51.20846, 3.224425]",609.8,10.2,2.94,144.0,87.0,361.0,True,-1.6,
16117253114,224,"[51.208481, 3.224451]",612.8,10.2,2.98,144.0,87.0,360.0,True,-1.7,
16117253114,225,"[51.208493, 3.224496]",616.1,10.0,2.98,144.0,87.0,359.0,True,-1.6,
16117253114,226,"[51.208507, 3.224524]",618.8,10.0,2.98,145.0,86.0,358.0,True,-3.3,
16117253114,227,"[51.208516, 3.224573]",622.0,10.0,3.02,144.0,86.0,356.0,True,-1.7,
16117253114,228,"[51.208528, 3.224603]",624.8,9.8,3.0,145.0,87.0,352.0,True,-1.7,
16117253114,229,"[51.20854, 3.22465]",627.9,9.8,3.02,145.0,87.0,350.0,True,-3.5,
16117253114,230,"[51.208546, 3.224683]",630.6,9.8,2.9,145.0,87.0,348.0,True,-1.7,
16117253114,231,"[51.208553, 3.224729]",633.5,9.6,2.94,145.0,87.0,346.0,True,-1.7,
16117253114,232,"[51.208554, 3.22477]",636.4,9.6,2.88,145.0,87.0,347.0,True,-3.4,
16117253114,233,"[51.208556, 3.224815]",639.6,9.6,2.96,145.0,87.0,347.0,True,-1.7,
16117253114,234,"[51.208551, 3.224855]",642.3,9.4,2.88,145.0,87.0,348.0,True,-1.7,
16117253114,235,"[51.208543, 3.224895]",645.1,9.4,2.9,145.0,87.0,350.0,True,-1.8,
16117253114,236,"[51.208527, 3.22493]",648.0,9.4,2.9,145.0,87.0,348.0,True,0.0,
16117253114,237,"[51.208515, 3.224957]",650.6,9.4,2.84,145.0,87.0,344.0,True,0.0,
16117253114,238,"[51.208485, 3.224994]",653.8,9.4,2.84,145.0,88.0,338.0,True,0.0,
16117253114,239,"[51.208469, 3.225015]",656.3,9.4,2.8,145.0,88.0,336.0,True,0.0,
16117253114,240,"[51.20844, 3.225049]",659.8,9.4,2.94,145.0,88.0,334.0,True,0.0,
16117253114,241,"[51.208418, 3.225072]",662.7,9.4,2.94,145.0,88.0,335.0,True,0.0,
16117253114,242,"[51.208395, 3.225099]",666.0,9.4,3.08,145.0,88.0,336.0,True,0.0,
16117253114,243,"[51.208373, 3.22512]",668.7,9.4,2.98,146.0,87.0,337.0,True,0.0,
16117253114,244,"[51.208351, 3.225139]",671.6,9.4,3.06,145.0,87.0,342.0,True,0.0,
16117253114,245,"[51.208332, 3.225164]",674.7,9.4,2.98,145.0,87.0,344.0,True,0.0,
16117253114,246,"[51.208313, 3.225195]",677.3,9.4,2.92,145.0,87.0,346.0,True,0.0,
16117253114,247,"[51.208289, 3.22521]",680.0,9.4,2.8,146.0,87.0,347.0,True,1.6,
16117253114,248,"[51.20827, 3.225223]",682.0,9.4,2.66,145.0,87.0,345.0,True,1.6,
16117253114,249,"[51.20825, 3.225238]",684.5,9.6,2.58,145.0,87.0,345.0,True,1.5,
16117253114,250,"[51.208231, 3.225253]",687.0,9.6,2.46,146.0,86.0,346.0,True,1.8,
16117253114,251,"[51.20821, 3.225269]",689.7,9.6,2.48,145.0,86.0,348.0,True,0.0,
16117253114,252,"[51.20819, 3.225298]",693.4,9.6,2.68,146.0,86.0,349.0,True,0.0,
16117253114,253,"[51.208168, 3.22532]",696.2,9.6,2.84,146.0,86.0,350.0,True,0.0,
16117253114,254,"[51.208147, 3.225332]",699.1,9.6,2.92,146.0,86.0,353.0,True,0.0,
16117253114,255,"[51.20813, 3.225363]",701.9,9.6,2.98,145.0,86.0,353.0,True,0.0,
16117253114,256,"[51.208111, 3.225382]",704.5,9.6,2.96,146.0,85.0,354.0,True,1.9,
16117253114,257,"[51.208094, 3.225406]",706.5,9.6,2.62,146.0,85.0,354.0,True,1.9,
16117253114,258,"[51.208075, 3.225437]",709.4,9.8,2.64,146.0,85.0,356.0,True,1.9,
16117253114,259,"[51.208054, 3.225458]",712.2,9.8,2.62,146.0,87.0,355.0,True,1.7,
16117253114,260,"[51.208037, 3.225491]",715.0,9.8,2.62,146.0,87.0,356.0,True,0.0,
16117253114,261,"[51.208018, 3.225516]",718.1,9.8,2.72,146.0,87.0,358.0,True,1.8,
16117253114,262,"[51.207998, 3.225539]",720.7,9.8,2.84,145.0,87.0,361.0,True,1.9,
16117253114,263,"[51.207977, 3.225561]",723.4,10.0,2.8,146.0,87.0,363.0,True,1.8,
16117253114,264,"[51.207958, 3.225583]",725.8,10.0,2.72,146.0,87.0,366.0,True,1.7,
16117253114,265,"[51.207933, 3.225603]",729.3,10.0,2.86,146.0,87.0,368.0,True,1.7,
16117253114,266,"[51.207913, 3.225624]",732.3,10.0,2.84,145.0,87.0,369.0,True,1.6,
